soft_name,missing,TP,FN,FP,TN,optimal_th,Accuracy,precision,NPV,Sensitivity,Specificity,F1,MCC
SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore,0,23.000000,1.000000,203.000000,34.000000,1.0000,0.2184,0.1018,0.9714,0.9583,0.1435,0.1840,0.0863
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin,0,23.000000,1.000000,203.000000,34.000000,1.0000,0.2184,0.1018,0.9714,0.9583,0.1435,0.1840,0.0863
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin,0,23.000000,1.000000,203.000000,34.000000,1.0000,0.2184,0.1018,0.9714,0.9583,0.1435,0.1840,0.0863
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
CADD_splice+spliceAI+Trap+SPIDEX_zscore+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+Trap+pangolin+squirls,0,17.000000,7.000000,78.000000,159.000000,1.0000,0.6743,0.1789,0.9578,0.7083,0.6709,0.2857,0.2277
CADD_splice+spliceAI+Trap+pangolin+spliceogen,0,16.000000,8.000000,66.000000,171.000000,1.0000,0.7165,0.1951,0.9553,0.6667,0.7215,0.3019,0.2416
CADD_splice+spliceAI+Trap+squirls+spliceogen,0,18.000000,6.000000,91.000000,146.000000,1.0000,0.6284,0.1651,0.9605,0.7500,0.6160,0.2707,0.2145
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,23.000000,1.000000,202.000000,35.000000,1.0000,0.2222,0.1022,0.9722,0.9583,0.1477,0.1847,0.0888
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+SPIDEX_dpsi+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+pangolin+squirls+spliceogen,0,18.000000,6.000000,88.000000,149.000000,1.0000,0.6398,0.1698,0.9613,0.7500,0.6287,0.2769,0.2228
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,23.000000,1.000000,201.000000,36.000000,1.0000,0.2261,0.1027,0.9730,0.9583,0.1519,0.1855,0.0913
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,24.000000,0.000000,209.000000,28.000000,1.0000,0.1992,0.1030,1.0000,1.0000,0.1181,0.1868,0.1103
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,23.000000,1.000000,209.000000,28.000000,1.0000,0.1954,0.0991,0.9655,0.9583,0.1181,0.1797,0.0703
CADD_splice+Trap+SPIDEX_dpsi+pangolin+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
CADD_splice+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+Trap+SPIDEX_dpsi+squirls+spliceogen,0,24.000000,0.000000,213.000000,24.000000,1.0000,0.1839,0.1013,1.0000,1.0000,0.1013,0.1839,0.1013
CADD_splice+Trap+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
CADD_splice+Trap+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+Trap+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,213.000000,24.000000,1.0000,0.1839,0.1013,1.0000,1.0000,0.1013,0.1839,0.1013
CADD_splice+Trap+pangolin+squirls+spliceogen,0,18.000000,6.000000,87.000000,150.000000,1.0000,0.6437,0.1714,0.9615,0.7500,0.6329,0.2791,0.2256
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,208.000000,29.000000,1.0000,0.2031,0.1034,1.0000,1.0000,0.1224,0.1875,0.1125
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,213.000000,24.000000,1.0000,0.1839,0.1013,1.0000,1.0000,0.1013,0.1839,0.1013
CADD_splice+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,23.000000,1.000000,203.000000,34.000000,1.0000,0.2184,0.1018,0.9714,0.9583,0.1435,0.1840,0.0863
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+Trap+pangolin+squirls+spliceogen,0,18.000000,6.000000,91.000000,146.000000,1.0000,0.6284,0.1651,0.9605,0.7500,0.6160,0.2707,0.2145
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,213.000000,24.000000,1.0000,0.1839,0.1013,1.0000,1.0000,0.1013,0.1839,0.1013
Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin,0,23.000000,1.000000,203.000000,34.000000,1.0000,0.2184,0.1018,0.9714,0.9583,0.1435,0.1840,0.0863
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+Trap+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+Trap+pangolin+squirls+spliceogen,0,18.000000,6.000000,91.000000,146.000000,1.0000,0.6284,0.1651,0.9605,0.7500,0.6160,0.2707,0.2145
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,210.000000,27.000000,1.0000,0.1954,0.1026,1.0000,1.0000,0.1139,0.1860,0.1081
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,213.000000,24.000000,1.0000,0.1839,0.1013,1.0000,1.0000,0.1013,0.1839,0.1013
CADD_splice+Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls,0,24.000000,0.000000,211.000000,26.000000,1.0000,0.1916,0.1021,1.0000,1.0000,0.1097,0.1853,0.1058
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+spliceogen,0,23.000000,1.000000,210.000000,27.000000,1.0000,0.1916,0.0987,0.9643,0.9583,0.1139,0.1790,0.0675
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+Trap+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI+Trap+SPIDEX_dpsi+SPIDEX_zscore+pangolin+squirls+spliceogen,0,24.000000,0.000000,214.000000,23.000000,1.0000,0.1801,0.1008,1.0000,1.0000,0.0970,0.1832,0.0989
CADD_splice+spliceAI,0,1.000000,23.000000,0.000000,237.000000,2.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+Trap,0,1.000000,23.000000,0.000000,237.000000,2.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+SPIDEX_dpsi,0,1.000000,23.000000,0.000000,237.000000,2.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+SPIDEX_zscore,0,1.000000,23.000000,0.000000,237.000000,2.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+pangolin,0,1.000000,23.000000,0.000000,237.000000,2.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+squirls,0,1.000000,23.000000,0.000000,237.000000,2.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
CADD_splice+spliceogen,0,1.000000,23.000000,0.000000,237.000000,2.0000,0.9119,1.0000,0.9115,0.0417,1.0000,0.0800,0.1949
spliceAI+Trap,0,9.000000,15.000000,7.000000,230.000000,2.0000,0.9157,0.5625,0.9388,0.3750,0.9705,0.4500,0.4161
spliceAI+SPIDEX_dpsi,0,15.000000,9.000000,21.000000,216.000000,2.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
spliceAI+SPIDEX_zscore,0,15.000000,9.000000,21.000000,216.000000,2.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
spliceAI+pangolin,0,14.000000,10.000000,10.000000,227.000000,2.0000,0.9234,0.5833,0.9578,0.5833,0.9578,0.5833,0.5411
spliceAI+squirls,0,13.000000,11.000000,13.000000,224.000000,2.0000,0.9080,0.5000,0.9532,0.5417,0.9451,0.5200,0.4697
spliceAI+spliceogen,0,14.000000,10.000000,19.000000,218.000000,2.0000,0.8889,0.4242,0.9561,0.5833,0.9198,0.4912,0.4375
Trap+SPIDEX_dpsi,0,9.000000,15.000000,17.000000,220.000000,2.0000,0.8774,0.3462,0.9362,0.3750,0.9283,0.3600,0.2926
Trap+SPIDEX_zscore,0,9.000000,15.000000,17.000000,220.000000,2.0000,0.8774,0.3462,0.9362,0.3750,0.9283,0.3600,0.2926
Trap+pangolin,0,9.000000,15.000000,4.000000,233.000000,2.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
Trap+squirls,0,9.000000,15.000000,14.000000,223.000000,2.0000,0.8889,0.3913,0.9370,0.3750,0.9409,0.3830,0.3220
Trap+spliceogen,0,9.000000,15.000000,11.000000,226.000000,2.0000,0.9004,0.4500,0.9378,0.3750,0.9536,0.4091,0.3569
SPIDEX_dpsi+SPIDEX_zscore,0,23.000000,1.000000,197.000000,40.000000,2.0000,0.2414,0.1045,0.9756,0.9583,0.1688,0.1885,0.1009
SPIDEX_dpsi+pangolin,0,14.000000,10.000000,8.000000,229.000000,2.0000,0.9310,0.6364,0.9582,0.5833,0.9662,0.6087,0.5716
SPIDEX_dpsi+squirls,0,14.000000,10.000000,50.000000,187.000000,2.0000,0.7701,0.2188,0.9492,0.5833,0.7890,0.3182,0.2501
SPIDEX_dpsi+spliceogen,0,15.000000,9.000000,38.000000,199.000000,2.0000,0.8199,0.2830,0.9567,0.6250,0.8397,0.3896,0.3338
SPIDEX_zscore+pangolin,0,14.000000,10.000000,8.000000,229.000000,2.0000,0.9310,0.6364,0.9582,0.5833,0.9662,0.6087,0.5716
SPIDEX_zscore+squirls,0,14.000000,10.000000,50.000000,187.000000,2.0000,0.7701,0.2188,0.9492,0.5833,0.7890,0.3182,0.2501
SPIDEX_zscore+spliceogen,0,15.000000,9.000000,38.000000,199.000000,2.0000,0.8199,0.2830,0.9567,0.6250,0.8397,0.3896,0.3338
pangolin+squirls,0,12.000000,12.000000,6.000000,231.000000,2.0000,0.9310,0.6667,0.9506,0.5000,0.9747,0.5714,0.5413
pangolin+spliceogen,0,13.000000,11.000000,8.000000,229.000000,2.0000,0.9272,0.6190,0.9542,0.5417,0.9662,0.5778,0.5396
squirls+spliceogen,0,13.000000,11.000000,28.000000,209.000000,2.0000,0.8506,0.3171,0.9500,0.5417,0.8819,0.4000,0.3363
CADD_splice+spliceAI+Trap,0,9.000000,15.000000,7.000000,230.000000,2.0000,0.9157,0.5625,0.9388,0.3750,0.9705,0.4500,0.4161
CADD_splice+spliceAI+SPIDEX_dpsi,0,15.000000,9.000000,21.000000,216.000000,2.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
CADD_splice+spliceAI+SPIDEX_zscore,0,15.000000,9.000000,21.000000,216.000000,2.0000,0.8851,0.4167,0.9600,0.6250,0.9114,0.5000,0.4495
CADD_splice+spliceAI+pangolin,0,14.000000,10.000000,10.000000,227.000000,2.0000,0.9234,0.5833,0.9578,0.5833,0.9578,0.5833,0.5411
CADD_splice+spliceAI+squirls,0,13.000000,11.000000,13.000000,224.000000,2.0000,0.9080,0.5000,0.9532,0.5417,0.9451,0.5200,0.4697
CADD_splice+spliceAI+spliceogen,0,14.000000,10.000000,19.000000,218.000000,2.0000,0.8889,0.4242,0.9561,0.5833,0.9198,0.4912,0.4375
CADD_splice+Trap+SPIDEX_dpsi,0,9.000000,15.000000,17.000000,220.000000,2.0000,0.8774,0.3462,0.9362,0.3750,0.9283,0.3600,0.2926
CADD_splice+Trap+SPIDEX_zscore,0,9.000000,15.000000,17.000000,220.000000,2.0000,0.8774,0.3462,0.9362,0.3750,0.9283,0.3600,0.2926
CADD_splice+Trap+pangolin,0,9.000000,15.000000,4.000000,233.000000,2.0000,0.9272,0.6923,0.9395,0.3750,0.9831,0.4865,0.4757
CADD_splice+Trap+squirls,0,9.000000,15.000000,14.000000,223.000000,2.0000,0.8889,0.3913,0.9370,0.3750,0.9409,0.3830,0.3220
CADD_splice+Trap+spliceogen,0,9.000000,15.000000,11.000000,226.000000,2.0000,0.9004,0.4500,0.9378,0.3750,0.9536,0.4091,0.3569
CADD_splice+SPIDEX_dpsi+SPIDEX_zscore,0,23.000000,1.000000,197.000000,40.000000,2.0000,0.2414,0.1045,0.9756,0.9583,0.1688,0.1885,0.1009
CADD_splice+SPIDEX_dpsi+pangolin,0,14.000000,10.000000,8.000000,229.000000,2.0000,0.9310,0.6364,0.9582,0.5833,0.9662,0.6087,0.5716
CADD_splice+SPIDEX_dpsi+squirls,0,14.000000,10.000000,50.000000,187.000000,2.0000,0.7701,0.2188,0.9492,0.5833,0.7890,0.3182,0.2501
CADD_splice+SPIDEX_dpsi+spliceogen,0,15.000000,9.000000,38.000000,199.000000,2.0000,0.8199,0.2830,0.9567,0.6250,0.8397,0.3896,0.3338
CADD_splice+SPIDEX_zscore+pangolin,0,14.000000,10.000000,8.000000,229.000000,2.0000,0.9310,0.6364,0.9582,0.5833,0.9662,0.6087,0.5716
CADD_splice+SPIDEX_zscore+squirls,0,14.000000,10.000000,50.000000,187.000000,2.0000,0.7701,0.2188,0.9492,0.5833,0.7890,0.3182,0.2501
CADD_splice+SPIDEX_zscore+spliceogen,0,15.000000,9.000000,38.000000,199.000000,2.0000,0.8199,0.2830,0.9567,0.6250,0.8397,0.3896,0.3338
CADD_splice+pangolin+squirls,0,12.000000,12.000000,6.000000,231.000000,2.0000,0.9310,0.6667,0.9506,0.5000,0.9747,0.5714,0.5413
CADD_splice+pangolin+spliceogen,0,13.000000,11.000000,8.000000,229.000000,2.0000,0.9272,0.6190,0.9542,0.5417,0.9662,0.5778,0.5396
CADD_splice+squirls+spliceogen,0,13.000000,11.000000,28.000000,209.000000,2.0000,0.8506,0.3171,0.9500,0.5417,0.8819,0.4000,0.3363
spliceAI+Trap+SPIDEX_dpsi,0,15.000000,9.000000,35.000000,202.000000,2.0000,0.8314,0.3000,0.9573,0.6250,0.8523,0.4054,0.3505
spliceAI+Trap+SPIDEX_zscore,0,15.000000,9.000000,35.000000,202.000000,2.0000,0.8314,0.3000,0.9573,0.6250,0.8523,0.4054,0.3505
spliceAI+Trap+pangolin,0,14.000000,10.000000,13.000000,224.000000,2.0000,0.9119,0.5185,0.9573,0.5833,0.9451,0.5490,0.5014
spliceAI+Trap+squirls,0,13.000000,11.000000,22.000000,215.000000,2.0000,0.8736,0.3714,0.9513,0.5417,0.9072,0.4407,0.3806
spliceAI+Trap+spliceogen,0,14.000000,10.000000,23.000000,214.000000,2.0000,0.8736,0.3784,0.9554,0.5833,0.9030,0.4590,0.4029
spliceAI+SPIDEX_dpsi+SPIDEX_zscore,0,23.000000,1.000000,197.000000,40.000000,2.0000,0.2414,0.1045,0.9756,0.9583,0.1688,0.1885,0.1009
spliceAI+SPIDEX_dpsi+pangolin,0,15.000000,9.000000,23.000000,214.000000,2.0000,0.8774,0.3947,0.9596,0.6250,0.9030,0.4839,0.4325
spliceAI+SPIDEX_dpsi+squirls,0,16.000000,8.000000,62.000000,175.000000,2.0000,0.7318,0.2051,0.9563,0.6667,0.7384,0.3137,0.2557
